show_id,title,type,release_year,date_added,date_added_year,date_added_month,rating,rating_system,rating_group,is_unrated,duration,duration_value,duration_unit,description
s7734,Phamous,Movie,2018,2019-12-31,2019,12,TV-MA,TV Parental Guidelines,Mature,False,108 min,108,min,India's highlands descend into bullet-riddled mayhem as the longtime rivalries and ruthless revenge missions among four men come to a head.
s7735,Phantom Boy,Movie,2015,2017-10-01,2017,10,PG,MPAA-like,Family,False,85 min,85,min,A boy whose illness allows him to float outside his body uses his newfound skill to help a cop take on a madman who's terrorizing New York City.
s7736,Philadelphia,Movie,1993,2019-07-01,2019,7,PG-13,MPAA-like,Teen,False,126 min,126,min,Philadelphia attorney Andrew Beckett launches a wrongful termination suit against his law firm when they fire him because he's gay and HIV-positive.
s7737,Phir Se,Movie,2015,2018-01-15,2018,1,TV-14,TV Parental Guidelines,Teen,False,118 min,118,min,"The paths of a man and a woman, who have both been recently divorced from their spouses, intersect at an art exhibition in London."
s7738,Phobia 2,Movie,2009,2018-09-05,2018,9,TV-MA,TV Parental Guidelines,Mature,False,125 min,125,min,"From disfiguring punishments to festering souls, Thai horror masters present five supernatural tales of karma in this sequel to the 4bia anthology."
s7739,Phone Swap,Movie,2012,2019-09-01,2019,9,TV-14,TV Parental Guidelines,Teen,False,112 min,112,min,A fashion designer and an arrogant businessman reluctantly try to help each other after accidentally swapping phones in the airport.
s774,The Girl and the Gun,Movie,2019,2021-06-03,2021,6,TV-MA,TV Parental Guidelines,Mature,False,78 min,78,min,"Fed up with abuse by those around her, a department store saleswoman finds a weapon in an alleyway and decides to settle scores."
s7740,Phullu,Movie,2017,2019-12-31,2019,12,TV-14,TV Parental Guidelines,Teen,False,96 min,96,min,"Struck by the lack of clean resources for menstruating women in his village, a jobless loafer braves social stigmas to create low-cost sanitary napkins."
s7741,Pick of the Litter,Movie,2018,2020-08-02,2020,8,TV-PG,TV Parental Guidelines,Family,False,81 min,81,min,Five Labrador puppies embark on a 20-month training to pass the milestones on their journey to becoming guide dogs for people with visual impairment.
s7742,Pierre Jackson,Movie,2018,2019-06-29,2019,6,TV-MA,TV Parental Guidelines,Mature,False,81 min,81,min,"In the midst of ann arduous divorce battle, a real estate tycoon opts for a life of partying and sex until feelings for his childhood friend surface."
s7743,Pimpal,Movie,2017,2018-11-15,2018,11,TV-PG,TV Parental Guidelines,Family,False,92 min,92,min,"As a lonely widower prepares to leave India to live with his children in America, he looks back on past memories and unfinished business."
s7744,Pioneers of African-American Cinema,TV Show,1946,2017-02-01,2017,2,TV-14,TV Parental Guidelines,Teen,False,1 Season,1,season,This newly preserved collection features more than 20 films made by groundbreaking African American directors for black audiences from 1915 to 1946.
s7745,Pitaah,Movie,2002,2018-03-01,2018,3,TV-MA,TV Parental Guidelines,Mature,False,127 min,127,min,"Thakur Avadh is an evil landlord in a remote village who rules with an iron fist. His two sons live a debauched life, knowing that their father will bail them out of any scrape."
s7746,"Pizza, birra, faso",Movie,1998,2018-03-15,2018,3,TV-MA,TV Parental Guidelines,Mature,False,81 min,81,min,A group of hardscrabble young thieves in Argentina decide to leave their boss and plan heists on their own.
s7747,"Plaire, aimer et courir vite",Movie,2018,2019-07-13,2019,7,TV-MA,TV Parental Guidelines,Mature,False,133 min,133,min,"When a Paris-based writer with AIDS meets a college student exploring his sexuality, romance blossoms in his waning days."
s7748,Planet Earth II,TV Show,2016,2017-12-25,2017,12,TV-G,TV Parental Guidelines,Family,False,1 Season,1,season,"In this sequel to the Emmy-winning ""Planet Earth"" series, viewers are treated to rich and intimate views of the natural diversity of our planet."
s7749,Planet Earth: The Complete Collection,TV Show,2006,2015-04-22,2015,4,TV-PG,TV Parental Guidelines,Family,False,1 Season,1,season,This landmark series transports nature lovers from the Himalayan Mountains to the depths of the ocean and everywhere in between.
s775,2 Hearts,Movie,2020,2021-06-02,2021,6,PG-13,MPAA-like,Teen,False,101 min,101,min,"In parallel love stories, the lives of college student Chris and wealthy businessman Jorge intersect in a profound twist of fate. Based on a true story."
s7750,Planet Hulk,Movie,2010,2020-06-01,2020,6,TV-14,TV Parental Guidelines,Teen,False,81 min,81,min,"When Earth's superheroes exile the volatile Incredible Hulk to a distant planet called Sakaar, the muscle-bound green monster is sold into slavery."
s7751,Planetarium,Movie,2016,2018-01-01,2018,1,TV-MA,TV Parental Guidelines,Mature,False,108 min,108,min,"In pre-World War II France, two sisters purport to be able to communicate with the dead and soon catch the eye of an ambitious filmmaker."
s7752,Platoon,Movie,1986,2020-11-01,2020,11,R,MPAA-like,Mature,False,120 min,120,min,A soldier grows disillusioned as he's caught between rival sergeants in this semi-autobiographical Vietnam War drama from writer-director Oliver Stone.
s7753,Playing for Time,Movie,1980,2017-12-01,2017,12,TV-14,TV Parental Guidelines,Teen,False,149 min,149,min,"Captured by Nazis and sent to Auschwitz, a Jewish musician is assigned to soothe other prisoners marching to their deaths in the gas chambers."
s7754,Playing Hard,Movie,2018,2019-04-05,2019,4,TV-MA,TV Parental Guidelines,Mature,False,92 min,92,min,"Step inside the Ubisoft offices, and follow designer Jason VandenBerghe's fight to create the video game ""For Honor"" over four years."
s7755,Pope Francis: A Man of His Word,Movie,2018,2019-01-03,2019,1,PG,MPAA-like,Family,False,96 min,96,min,"Documentary filmmaker Wim Wenders travels the world with Pope Francis, recording the controversial pontiff's humanist views in a sharply divided age."
s7756,Popeye,Movie,1980,2019-11-24,2019,11,PG,MPAA-like,Family,False,114 min,114,min,"During a storm that wrecks his ship, super-strong sailor Popeye washes ashore and winds up rooming at the Oyl household, where he meets Olive."
s7757,Portlandia,TV Show,2018,2019-09-25,2019,9,TV-14,TV Parental Guidelines,Teen,False,8 Seasons,8,season,"Fred Armisen and Carrie Brownstein send up the residents of Portland, Ore. Typical targets include artisanal light bulbs and feminist bookstores."
s7758,Porto,Movie,2016,2018-04-16,2018,4,TV-MA,TV Parental Guidelines,Mature,False,77 min,77,min,"In a coastal Portuguese city, an erotic encounter ensues between an American expat and a French student, resonating through their lives years later."
s7759,Postcards from London,Movie,2018,2019-02-19,2019,2,TV-MA,TV Parental Guidelines,Mature,False,90 min,90,min,"After being recruited to be a raconteur in London, a handsome teenager discovers he suffers from a rare condition where he faints upon seeing fine art."
s776,A Perfect Ending,Movie,2012,2021-06-02,2021,6,TV-MA,TV Parental Guidelines,Mature,False,110 min,110,min,"After confessing an unusual secret, a repressed wife – prompted by her friends – decides to explore her sexuality with a high-priced call girl."
s7760,Powder,TV Show,2010,2018-02-15,2018,2,TV-14,TV Parental Guidelines,Teen,False,1 Season,1,season,"Two men who grew up in Mumbai's slums are drawn into the city's brutal narcotics trade, where they fight on opposite sides of the law."
s7761,Power Battle Watch Car,TV Show,2016,2017-06-01,2017,6,TV-Y7,TV Parental Guidelines,Kids,False,1 Season,1,season,"Jino and his Watch Car, Bluewill, compete in the Battle League to become world champions. Meanwhile, a dark force threatens to destroy them all."
s7762,Power Rangers Dino Charge,TV Show,2015,2015-12-02,2015,12,TV-Y7,TV Parental Guidelines,Kids,False,1 Season,1,season,"In the time of dinosaurs, the ancient and powerful Energems were lost on Earth, and now the evil bounty hunter Sledge has returned to find them."
s7763,Power Rangers Dino Super Charge,TV Show,2016,2016-10-15,2016,10,TV-Y7,TV Parental Guidelines,Kids,False,1 Season,1,season,Just when you thought the Rangers' mission was accomplished there's an even more difficult challenge for them to face with the arrival of a new enemy.
s7764,Power Rangers Dino Thunder,TV Show,2004,2016-01-01,2016,1,TV-Y7,TV Parental Guidelines,Kids,False,1 Season,1,season,"Dr. Tommy Oliver returns when his students discover the Dino Gems that morph them into the Dino Power Rangers, enabling them to stop the evil Mesogog."
s7765,Power Rangers in Space,TV Show,1998,2016-01-01,2016,1,TV-Y7,TV Parental Guidelines,Kids,False,1 Season,1,season,"With the Power Chamber destroyed, former Turbo Power Rangers T.J., Cassie, Carlos and Ashley search for Zordon, who's been abducted by Dark Specter."
s7766,Power Rangers Jungle Fury,TV Show,2008,2016-01-01,2016,1,TV-Y7,TV Parental Guidelines,Kids,False,1 Season,1,season,The Power Rangers travel to California in search of their new master and find him running a pizza parlor – so they join the staff to be trained.
s7767,Power Rangers Lightspeed Rescue,TV Show,2000,2016-01-01,2016,1,TV-Y7,TV Parental Guidelines,Kids,False,1 Season,1,season,"As demons rumble from their graves beneath Mariner Bay, a government organization called Lightspeed recruits five civilians to defend the city."
s7768,Power Rangers Lost Galaxy,TV Show,1999,2016-01-01,2016,1,TV-Y7,TV Parental Guidelines,Kids,False,1 Season,1,season,"Five teenagers, transformed by the mystical powers of the Quasar Sabers into the Galaxy Power Rangers, battle the evil Scorpius and Captain Mutiny."
s7769,Power Rangers Mystic Force,TV Show,2006,2016-01-01,2016,1,TV-Y7,TV Parental Guidelines,Kids,False,1 Season,1,season,"When the wicked Undead Army is unleashed, sorceress Udonna empowers five teenagers – the Mystic Force Power Rangers – to save mankind."
s777,American Outlaws,Movie,2001,2021-06-02,2021,6,PG-13,MPAA-like,Teen,False,94 min,94,min,"In the wake of the Civil War, Jesse James leads a feisty group of ranchers in a fight against a railroad baron bent on seizing their land at any cost."
s7770,Power Rangers Ninja Storm,TV Show,2003,2016-01-01,2016,1,TV-Y7,TV Parental Guidelines,Kids,False,1 Season,1,season,"When the elite warriors from the Wind Ninja Academy are captured by the evil Lothor, Shane, Tori and Waldo become Wind Power Rangers to fight back."
s7771,Power Rangers Operation Overdrive,TV Show,2007,2016-01-01,2016,1,TV-Y7,TV Parental Guidelines,Kids,False,1 Season,1,season,"To keep powerful jewels from falling into the hands of two wicked brothers, five young Power Rangers set out on a dangerous global adventure."
s7772,Power Rangers RPM,TV Show,2009,2016-01-01,2016,1,TV-Y7,TV Parental Guidelines,Kids,False,1 Season,1,season,"The Power Rangers' new member, Dillon, isn't sure he wants to be on the team until he has a dream that sets the Rangers into action."
s7773,Power Rangers S.P.D.,TV Show,2005,2016-01-01,2016,1,TV-Y7,TV Parental Guidelines,Kids,False,1 Season,1,season,"When the Troobian Empire attacks Earth, the B-Squad Power Rangers Space Patrol Delta morphs into action to squash the alien threat and save the world."
s7774,Power Rangers Samurai,TV Show,2011,2016-01-01,2016,1,TV-Y7,TV Parental Guidelines,Kids,False,1 Season,1,season,"A new generation of Power Rangers must master the Symbols of Samurai Power, which give them control over the Earth's elements to battle dark forces."
s7775,"Power Rangers Samurai: Christmas Together, Friends Forever (Christmas Special)",Movie,2011,2016-01-01,2016,1,TV-Y7,TV Parental Guidelines,Kids,False,24 min,24,min,"On Christmas Eve, as the teens at Shiba House reflect on their first year together, they get an unexpected lesson on the true spirit of the holidays."
s7776,Power Rangers Samurai: Clash of the Red Rangers,Movie,2011,2016-01-01,2016,1,TV-Y7,TV Parental Guidelines,Kids,False,46 min,46,min,The Samurai Rangers team up with the RPM Ranger Red to fight off Master Xandred's Mooger army and a robotic villain from the RPM Ranger's dimension.
s7777,Power Rangers Samurai: Party Monsters (Halloween Special),Movie,2011,2016-01-01,2016,1,TV-Y7,TV Parental Guidelines,Kids,False,24 min,24,min,"On Halloween night, the creepiest creatures from the Netherworld trade war stories about their battles with the Samurai Power Rangers."
s7778,Power Rangers Super Megaforce,TV Show,2014,2016-01-01,2016,1,TV-Y7,TV Parental Guidelines,Kids,False,1 Season,1,season,"Armed with a key that allows them to morph into any team of Legendary Rangers from the past, the Super Megaforce Rangers fight ruthless Prince Vekar."
s7779,Power Rangers Super Megaforce: The Legendary Battle (Extended),Movie,2014,2016-01-01,2016,1,TV-Y7,TV Parental Guidelines,Kids,False,55 min,55,min,"New footage augments the tale of the Rangers, who give their all to save Earth from Vrak and Emperor Mavro, as the Armada stages an epic final attack."
s778,And Then Came Lola,Movie,2009,2021-06-02,2021,6,TV-MA,TV Parental Guidelines,Mature,False,70 min,70,min,"In this lesbian-themed nod to the film Run Lola Run, a photographer races against the clock to make it to an important meeting on time."
s7780,Power Rangers Super Samurai,TV Show,2012,2016-01-01,2016,1,TV-Y7,TV Parental Guidelines,Kids,False,1 Season,1,season,"The Samurai Power Rangers continue their battle against the evil Master Xandred, who has now joined forces with the malevolent Serrator."
s7781,Power Rangers Super Samurai: Stuck on Christmas,Movie,2012,2016-01-01,2016,1,TV-Y7,TV Parental Guidelines,Kids,False,24 min,24,min,The Samurai Rangers get stuck in the Megazord's cockpit on Christmas Eve when it breaks down. Can the Rangers get out in time for Christmas?
s7782,Power Rangers Super Samurai: Trickster Treat,Movie,2012,2016-01-01,2016,1,TV-Y7,TV Parental Guidelines,Kids,False,23 min,23,min,"When a Nighlok invades the Samurai Rangers' dreams and turns them into nightmares, the Rangers must figure out what is reality and what is illusion."
s7783,Power Rangers Time Force,TV Show,2001,2016-01-01,2016,1,TV-Y7,TV Parental Guidelines,Kids,False,1 Season,1,season,"The team launches a new campaign against evil in the year 3000, when the imprisoned criminal mastermind Ransik is freed by his daughter."
s7784,Power Rangers Turbo,TV Show,1997,2016-01-01,2016,1,TV-Y7,TV Parental Guidelines,Kids,False,1 Season,1,season,"The Rangers use high-tech battle cars to take on Queen Divatox and her Divazords, who mount an attack on the Rangers' beloved Angel Grove."
s7785,Power Rangers Wild Force,TV Show,2002,2016-01-01,2016,1,TV-Y7,TV Parental Guidelines,Kids,False,1 Season,1,season,"Raised in the wilderness, young Cole Evans leads the Wild Force Power Rangers as they summon their animal powers to battle the evil Master Org."
s7786,Power Rangers Zeo,TV Show,1996,2016-01-01,2016,1,TV-Y7,TV Parental Guidelines,Kids,False,1 Season,1,season,"This ""Mighty Morphin Power Rangers"" spinoff finds Tommy and the gang battling new enemies, using abilities acquired from the Zeo Crystal."
s7787,Power Rangers: Megaforce,TV Show,2013,2016-01-01,2016,1,TV-Y7,TV Parental Guidelines,Kids,False,1 Season,1,season,"When Earth is threatened by a massive alien invasion, the planet's supernatural guardian calls upon five teenagers to form the ultimate defense team."
s7788,Power Rangers: Megaforce: Raising Spirits,Movie,2013,2016-01-01,2016,1,TV-Y7,TV Parental Guidelines,Kids,False,24 min,24,min,"On Halloween, the scariest night of the year, the Rangers have a strange encounter with a mysterious medium who conjures ""visions"" of monsters past."
s7789,Power Rangers: Megaforce: The Robo Knight Before Christmas,Movie,2013,2016-01-01,2016,1,TV-Y7,TV Parental Guidelines,Kids,False,24 min,24,min,Robo Knight learns the meaning of Christmas from a group of children when he is mistaken for a donated Christmas toy and is shipped to a foreign land.
s779,Attack on Titan,TV Show,2013,2021-06-02,2021,6,TV-MA,TV Parental Guidelines,Mature,False,1 Season,1,season,"With his hometown in ruins, young Eren Yeager becomes determined to fight back against the giant Titans that threaten to destroy the human race."
s7790,Prague,Movie,2013,2017-12-01,2017,12,TV-MA,TV Parental Guidelines,Mature,False,106 min,106,min,The chaotic ramblings of a young architect's mind take hold of his life as he leaves behind his past in India to work in Prague.
s7791,Prelude to War,Movie,1942,2017-03-31,2017,3,TV-14,TV Parental Guidelines,Teen,False,52 min,52,min,"Frank Capra's documentary chronicles the rise of authoritarianism in Germany, Italy and Japan as America prepares for a defense of liberty."
s7792,Premachi Goshta,Movie,2013,2018-02-15,2018,2,TV-14,TV Parental Guidelines,Teen,False,127 min,127,min,"A man and a woman struggling to keep their respective marriages afloat run into each other at a marriage counselor's office, with unexpected results."
s7793,Prescription Thugs,Movie,2015,2016-04-15,2016,4,NR,Unknown / Unrated,Unknown / Unrated,True,86 min,86,min,A documentarian uses his own family's experiences as a springboard to explore the ethical issues surrounding the FDA and pharmaceutical industry.
s7794,Primal Fear,Movie,1996,2019-12-01,2019,12,R,MPAA-like,Mature,False,131 min,131,min,"When a blood-spattered altar boy is found running from a murder scene, his conviction seems certain – but his attorney is determined to win the case."
s7795,Prince Charming,Movie,1984,2018-08-31,2018,8,TV-14,TV Parental Guidelines,Teen,False,93 min,93,min,"Two young buddies seek love in Hawaii, and upon returning home in disappointment, soon entangle themselves in a messy identity swap."
s7796,Prince Jai Aur Dumdaar Viru,TV Show,2017,2020-10-18,2020,10,TV-Y,TV Parental Guidelines,Kids,False,1 Season,1,season,"A prince and a commoner who are best friends keep having to thwart the plots of the prince's scheming, ambitious minister."
s7797,Princess Cyd,Movie,2017,2018-02-05,2018,2,TV-MA,TV Parental Guidelines,Mature,False,97 min,97,min,A teenager moves to Chicago for the summer and finds a poignant mentor in her aunt and a sweet love interest in a girl who works in the neighborhood.
s7798,Professor Mack,Movie,2018,2019-08-06,2019,8,TV-MA,TV Parental Guidelines,Mature,False,84 min,84,min,"When a confident college professor is courted by four eligible and well-established men, she struggles to decide who she likes the best."
s7799,Prohibition: A Film by Ken Burns and Lynn Novick,TV Show,2011,2017-02-22,2017,2,TV-PG,TV Parental Guidelines,Family,False,1 Season,1,season,"Ken Burns's documentary traces the passage of the 18th Amendment, the social and legal effects of prohibiting alcohol, and the repeal of Prohibition."
s78,Little Singham - Black Shadow,Movie,2021,2021-09-11,2021,9,TV-Y7,TV Parental Guidelines,Kids,False,48 min,48,min,Kid cop Little Singham loses all his superpowers while trying to stop the demon Kaal’s new evil plans! Can his inner strength help him defeat the enemy?
s780,Battlefield Earth,Movie,2000,2021-06-02,2021,6,PG-13,MPAA-like,Teen,False,118 min,118,min,"In the year 3000, an alien race known as the Psychlos devastate planet Earth and force the surviving human population into slavery."
s7800,Prosecuting Evil: The Extraordinary World of Ben Ferencz,Movie,2019,2019-06-01,2019,6,TV-MA,TV Parental Guidelines,Mature,False,83 min,83,min,"A gripping profile of Ben Ferencz, the last surviving lead prosecutor at the Nuremberg trials whose lifelong desire for justice altered the rule of law."
s7801,Psiconautas,TV Show,2016,2018-04-15,2018,4,TV-MA,TV Parental Guidelines,Mature,False,2 Seasons,2,season,A Spanish con man masquerades as a therapist and starts leading group sessions in Argentina for a crew of gullible misfits.
s7802,Pukar,Movie,2000,2018-03-01,2018,3,TV-14,TV Parental Guidelines,Teen,False,165 min,165,min,A notorious terrorist manipulates an Indian army major's jilted lover into helping him obtain a classified military code.
s7803,Pulp Fiction,Movie,1994,2019-01-01,2019,1,R,MPAA-like,Mature,False,154 min,154,min,"This stylized crime caper weaves together stories featuring a burger-loving hit man, his philosophical partner and a washed-up boxer."
s7804,Punjab 1984,Movie,2014,2017-11-01,2017,11,TV-14,TV Parental Guidelines,Teen,False,158 min,158,min,"During a time of political turmoil, a mother goes on a journey in search of her missing son, who has been misjudged and labeled a terrorist."
s7805,Pusher,Movie,2012,2017-12-27,2017,12,R,MPAA-like,Mature,False,89 min,89,min,"In this remake of a 1996 Danish thriller, a drug pusher incurs his suppliers' wrath when he gets busted and is left without the money he owes."
s7806,Pyaar Ka Punchnama,Movie,2011,2017-05-01,2017,5,TV-14,TV Parental Guidelines,Teen,False,149 min,149,min,Matters of the heart introduce chaos into the once-idyllic bachelor existence of three young men who share an apartment.
s7807,Pyaar Tune Kya Kiya,TV Show,2014,2017-06-01,2017,6,TV-14,TV Parental Guidelines,Teen,False,3 Seasons,3,season,"From teen lovers defying social and religious taboos to a student falling for her teacher, these stories explore joy and heartache in modern romance."
s7808,Q Ball,Movie,2019,2020-03-11,2020,3,TV-MA,TV Parental Guidelines,Mature,False,96 min,96,min,"At San Quentin State Prison, hardened convicts take their shots at redemption while navigating personal struggles by bonding through basketball."
s7809,Qué pena tu serie,TV Show,2015,2016-11-04,2016,11,TV-MA,TV Parental Guidelines,Mature,False,1 Season,1,season,"Javier is happily in love with Sofia, so when she breaks up their perfect life, he has to get her back – or maybe try finding a new perfect love."
s781,Ben & Holly's Little Kingdom,TV Show,2019,2021-06-02,2021,6,TV-Y,TV Parental Guidelines,Kids,False,2 Seasons,2,season,"In the magical Little Kingdom, friends Ben Elf and fairy princess Holly have fun adventures as they learn about teamwork, sharing and problem-solving."
s7810,Quantum of Solace,Movie,2008,2020-08-31,2020,8,PG-13,MPAA-like,Teen,False,106 min,106,min,"Picking up an hour after the events of 2006's Casino Royale, this James Bond adventure finds 007 tracking a traitor who's infiltrated Britain's MI6."
s7811,Queen of No Marriage,TV Show,2009,2016-08-01,2016,8,TV-MA,TV Parental Guidelines,Mature,False,1 Season,1,season,Sparks begin to fly when a successful 33-year-old single woman and a 25-year-old romantic with few prospects navigate love and differences.
s7812,Queen of the Desert,Movie,2015,2019-04-06,2019,4,PG-13,MPAA-like,Teen,False,128 min,128,min,"Driven beyond the bounds of convention, adventurer Gertrude Bell leaves turn-of-the-century Britain behind for the deserts of the Middle East."
s7813,Queens of Comedy,TV Show,2017,2018-05-01,2018,5,TV-MA,TV Parental Guidelines,Mature,False,1 Season,1,season,Eight women perform in front of celebrity judges and compete for the title of India’s top female stand-up comedian.
s7814,Queens vs. Kings,TV Show,2018,2018-10-25,2018,10,TV-14,TV Parental Guidelines,Teen,False,1 Season,1,season,"No ""ism"" is left unturned in this celebrity game show that battles stereotypes and sexism by pitting male and female comedians against each other."
s7815,R.L. Stine's Mostly Ghostly,Movie,2008,2018-08-01,2018,8,PG,MPAA-like,Family,False,98 min,98,min,"After discovering a pair of young ghosts, a nebbish 11-year-old agrees to help the sibling spirits solve the mystery surrounding their demise."
s7816,Rab Se Sohna Isshq,TV Show,2012,2017-06-01,2017,6,TV-14,TV Parental Guidelines,Teen,False,1 Season,1,season,"A complex love triangle goes horribly wrong in this epic, multigenerational saga involving romance, revenge, mistaken identity and amnesia."
s7817,Race to Witch Mountain,Movie,2009,2019-07-01,2019,7,PG,MPAA-like,Family,False,99 min,99,min,A sister and brother with special powers are on the run from a mysterious organization that wants to take advantage of the siblings' gifts.
s7818,Rachel Getting Married,Movie,2008,2019-09-01,2019,9,R,MPAA-like,Mature,False,113 min,113,min,Longstanding family conflicts resurface when a former model who's been in and out of rehab for a decade returns home for her sister's wedding.
s7819,Radical: the Controversial Saga of Dada Figueiredo,Movie,2013,2017-04-12,2017,4,TV-MA,TV Parental Guidelines,Mature,False,71 min,71,min,"This film chronicles the career of surfer Dadá Figueiredo, whose stormy personal life upended his status as a trendsetting '70s sports hero."
s782,Black Holes | The Edge of All We Know,Movie,2021,2021-06-02,2021,6,TV-14,TV Parental Guidelines,Teen,False,99 min,99,min,Follow scientists on their quest to understand and capture the first image of a black hole while exploring the limits of our knowledge of the universe.
s7820,Radiopetti,Movie,2015,2017-01-01,2017,1,TV-PG,TV Parental Guidelines,Family,False,83 min,83,min,"An elderly, hearing-impaired Indian man stays connected to the world of the past through the beloved valve radio he has owned since childhood."
s7821,Raging Bull,Movie,1980,2019-10-01,2019,10,R,MPAA-like,Mature,False,129 min,129,min,"This gritty biopic of brutal boxer Jake LaMotta portrays a tormented soul rising to the top of his sport, only to be undone by his demons."
s7822,Rahasya,Movie,2015,2018-03-01,2018,3,TV-14,TV Parental Guidelines,Teen,False,117 min,117,min,"The murder of a teenage girl found dead in her bedroom opens up a twisted investigation that leads into a dark, murky labyrinth of secrets and lies."
s7823,Raiders!: The Story of the Greatest Fan Film Ever Made,Movie,2015,2016-09-16,2016,9,NR,Unknown / Unrated,Unknown / Unrated,True,93 min,93,min,"Three childhood friends attempt to finish the pet project they've worked on for over 30 years: re-creating ""Raiders of the Lost Ark"" shot for shot."
s7824,Railroad Tigers,Movie,2016,2017-08-19,2017,8,TV-14,TV Parental Guidelines,Teen,False,124 min,124,min,"During World War II, a Chinese railroad worker leads a group of brave resistance fighters against the forces of Japanese occupation."
s7825,Raja Hindustani,Movie,1996,2017-05-01,2017,5,TV-14,TV Parental Guidelines,Teen,False,177 min,177,min,"When a poor taxi driver falls in love with a wealthy young woman, he must stand up to her family and contend with his own insecurities."
s7826,Rajnigandha,Movie,1974,2019-12-31,2019,12,TV-PG,TV Parental Guidelines,Family,False,104 min,104,min,"A grad student leaves her boyfriend in Delhi for a job interview in Mumbai, where she reconnects with an old flame for whom she still has feelings."
s7827,Ralph Breaks the Internet: Wreck-It Ralph 2,Movie,2018,2019-06-11,2019,6,PG,MPAA-like,Family,False,113 min,113,min,"When video-game bad guy Ralph and best friend Vanellope discover a way onto the internet, they set off on a mission to save her broken game."
s7828,Ram Teri Ganga Maili,Movie,1985,2019-12-31,2019,12,TV-14,TV Parental Guidelines,Teen,False,178 min,178,min,"Abandoned by her new husband and father of her son, a mountain woman journeys to Calcutta to find him, constantly tested by social evils along the way."
s7829,Ramayan,TV Show,2012,2018-04-01,2018,4,TV-14,TV Parental Guidelines,Teen,False,1 Season,1,season,A prince's divine destiny to rule as a king is thwarted by his stepmother's scheme to put her own child on the throne in this legendary epic.
s783,Bliss,Movie,1997,2021-06-02,2021,6,R,MPAA-like,Mature,False,103 min,103,min,"Two young newlyweds seek out the help of unlicensed sex therapist Baltazar, who initiates the couple into the mysteries of tantric sex."
s7830,Ramen Shop,Movie,2018,2019-07-31,2019,7,TV-PG,TV Parental Guidelines,Family,False,90 min,90,min,Ramen chef Masato travels to Singapore to retrace his mother's life and finds a deeper understanding of his family history and culture.
s7831,Ramji Londonwaley,Movie,2005,2019-12-31,2019,12,TV-14,TV Parental Guidelines,Teen,False,154 min,154,min,"A small-town cook moves to London to earn a living, but from his employer’s sudden death to the immigration officials on his trail, plans soon go sour."
s7832,Rampant,Movie,2018,2019-05-26,2019,5,TV-MA,TV Parental Guidelines,Mature,False,122 min,122,min,"When Prince Lee Cheong returns to Joseon after his brother’s death, he finds the kingdom plagued by deadly creatures – but they’re not the only threat."
s7833,Ranbhool,Movie,2010,2018-03-15,2018,3,TV-MA,TV Parental Guidelines,Mature,False,115 min,115,min,"Believing himself to be God's envoy, a troubled young man embarks on a killing spree as his passion for music becomes a psychotic obsession."
s7834,Rangreza,Movie,2017,2018-08-01,2018,8,TV-14,TV Parental Guidelines,Teen,False,126 min,126,min,"A high-flying rock star and son of a politician falls for a woman from a qawwal family, leading to a love triangle that may consume everyone involved."
s7835,Rats,Movie,2016,2016-12-16,2016,12,NR,Unknown / Unrated,Unknown / Unrated,True,88 min,88,min,Explore the icky world of rats and witness how their talent for surviving in almost any environment has led to catastrophic events throughout history.
s7836,Razia Sultan,TV Show,2015,2017-04-01,2017,4,TV-14,TV Parental Guidelines,Teen,False,1 Season,1,season,"This sweeping historical drama charts the rise of a remarkable real-life figure, the first woman to ever rule the Delhi Sultanate."
s7837,Reaction,Movie,2011,2019-06-20,2019,6,TV-14,TV Parental Guidelines,Teen,False,99 min,99,min,"When a series of seemingly random people are murdered, baffled police search for a killer who may have a connection to them all."
s7838,Ready,Movie,2011,2017-10-22,2017,10,TV-PG,TV Parental Guidelines,Family,False,144 min,144,min,"Bollywood superstar Salman Khan plays Prem, an heir to a perfume fortune who falls in love with the wrong woman in this romantic comedy."
s7839,Reality of Dream,TV Show,2015,2018-07-31,2018,7,TV-MA,TV Parental Guidelines,Mature,False,1 Season,1,season,"Five friends from college chase their post-grad dreams of becoming a successful writer, film director, singer, rich wife and out-and-proud hair stylist."
s784,Carnaval,Movie,2021,2021-06-02,2021,6,TV-MA,TV Parental Guidelines,Mature,False,95 min,95,min,"After a breakup, an influencer takes her friends on a free trip to Bahia's vibrant Carnival, where she learns life's not just about social media likes."
s7840,Rebel Without a Cause,Movie,1955,2019-11-01,2019,11,PG-13,MPAA-like,Teen,False,111 min,111,min,"When Jim Stark arrives in a new town with his troubled past firmly in tow, he quickly falls for the girl next door and befriends the vulnerable Plato."
s7841,Rebelde,TV Show,2004,2017-12-31,2017,12,TV-14,TV Parental Guidelines,Teen,False,1 Season,1,season,"Six students at an exclusive prep school, some on scholarship, discover that music can close the class divide."
s7842,Recall,Movie,2018,2019-06-25,2019,6,TV-MA,TV Parental Guidelines,Mature,False,73 min,73,min,"Struggling to move on from a heartbreaking loss, Mikey is drawn into a dangerous underworld robbery orchestrated by his unreliable stepbrother Dale."
s7843,Rectify,TV Show,2016,2017-03-04,2017,3,TV-MA,TV Parental Guidelines,Mature,False,4 Seasons,4,season,"Convicted of rape and murder at age 18, Daniel Holden spends nearly 20 years on death row until DNA evidence brings the verdict into question."
